Total_flights_12,Total_flights_6,Total_distance_12,Total_distance_6,Total_points_earned,Total_points_redeem,Total_redeem_dollar,Flight_first_half,Flight_second_half,Month_active_12,redemption_rate,engagement_trend,Gender,Education,MaritalStatus,LoyaltyCard,EnrollmentType,EnrollmentYear,EnrollmentMonth,Churned
16.0,5,18694.0,8111,18694.0,1114.0,201,11,5,12,0.059588125167156995,-6,Female,College,Single,Star,Standard,2016,9,False
4.0,4,9960.0,9960,9960.0,0.0,0,0,4,12,0.0,4,Male,Bachelor,Single,Nova,Standard,2018,11,False
19.0,5,29149.0,6448,29149.0,370.0,67,14,5,12,0.012692967409948542,-9,Female,College,Single,Nova,Standard,2013,5,False
25.0,14,37198.0,16427,37198.0,689.0,124,11,14,12,0.018522003279658056,3,Male,Bachelor,Married,Nova,Standard,2016,1,False
21.0,14,37980.0,26589,37980.0,0.0,0,7,14,12,0.0,7,Female,College,Married,Star,Standard,2015,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2018,12,False
24.0,16,42963.0,28021,42963.0,694.0,125,8,16,12,0.01615305837445303,8,Male,High School or Below,Married,Star,Standard,2014,8,False
11.0,9,11450.0,8432,11450.0,535.0,96,2,9,12,0.04672081040957122,7,Male,College,Single,Star,Standard,2013,5,False
20.0,13,30413.0,22341,30413.0,489.0,88,7,13,12,0.016078121917537977,6,Male,Bachelor,Divorced,Aurora,Standard,2014,7,False
11.0,6,11943.0,5708,11943.0,335.0,60,5,6,12,0.02804755525787006,1,Female,Bachelor,Married,Star,Standard,2017,12,True
9.0,9,12864.0,12864,12864.0,927.0,167,0,9,12,0.07205596579867858,9,Male,Doctor,Single,Star,Standard,2018,7,False
21.0,14,25701.0,16025,25701.0,0.0,0,7,14,12,0.0,7,Female,Bachelor,Married,Nova,Standard,2017,3,False
22.0,10,27933.0,11078,27933.0,1095.0,197,12,10,12,0.0391995417770459,-2,Male,Bachelor,Married,Star,Standard,2015,5,False
17.0,5,19734.0,5420,19734.0,0.0,0,12,5,12,0.0,-7,Male,Bachelor,Married,Star,Standard,2017,3,False
19.0,10,32636.0,18214,32636.0,892.0,160,9,10,12,0.027330943407788705,1,Male,College,Married,Star,Standard,2016,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Married,Nova,Standard,2014,1,True
19.0,7,21855.0,11858,21855.0,0.0,0,12,7,12,0.0,-5,Male,Bachelor,Married,Nova,Standard,2013,9,False
17.0,6,27435.0,9910,27435.0,0.0,0,11,6,12,0.0,-5,Female,Bachelor,Married,Nova,Standard,2016,5,False
21.0,17,32150.0,27234,32150.0,600.0,108,4,17,12,0.01866193897545955,13,Female,College,Married,Star,Standard,2016,4,False
18.0,16,24083.0,22247,24083.0,715.0,129,2,16,12,0.029687759508387312,14,Female,Doctor,Married,Nova,Standard,2013,2,False
12.0,12,14502.0,14502,14502.0,983.0,177,0,12,12,0.06777908019030546,12,Female,Doctor,Married,Star,Standard,2018,7,False
12.0,12,17446.0,17446,17446.0,588.0,106,0,12,12,0.03370206912363157,12,Male,College,Married,Nova,Standard,2018,6,False
2.0,0,3780.0,0,3780.0,0.0,0,2,0,12,0.0,-2,Male,Bachelor,Married,Nova,Standard,2017,6,True
14.0,6,27197.0,9488,27197.0,1410.0,254,8,6,12,0.05184204720935363,-2,Female,Bachelor,Divorced,Aurora,Standard,2018,7,False
60.0,50,89625.35999999994,71328,134437.0799999999,712.0,128,17,50,11,0.004567323112451087,33,Female,Bachelor,Married,Star,2018 Promotion,2018,3,False
7.0,4,7814.0,4924,7814.0,0.0,0,3,4,12,0.0,1,Female,College,Single,Star,Standard,2017,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2016,11,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Single,Star,Standard,2017,2,True
22.0,5,24112.0,7329,24112.0,473.0,85,17,5,12,0.019615974785385477,-12,Female,Bachelor,Single,Nova,Standard,2017,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,High School or Below,Single,Nova,Standard,2012,10,False
17.0,11,28692.0,18578,28692.0,0.0,0,6,11,12,0.0,5,Female,Bachelor,Married,Nova,Standard,2015,7,False
19.0,11,35731.0,21450,35731.0,0.0,0,8,11,12,0.0,3,Male,High School or Below,Married,Star,Standard,2013,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Divorced,Nova,Standard,2015,6,True
16.0,7,15601.0,8243,15601.0,0.0,0,9,7,12,0.0,-2,Female,College,Married,Nova,Standard,2017,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2018,6,False
14.0,14,16036.0,16036,16036.0,543.0,98,0,14,12,0.033859200598615705,14,Male,Master,Married,Star,Standard,2018,6,False
8.0,8,9943.0,9943,9943.0,0.0,0,0,8,12,0.0,8,Female,High School or Below,Single,Star,Standard,2018,6,False
15.0,7,17308.0,6750,17308.0,1131.0,204,8,7,12,0.0653417297359755,-1,Female,Bachelor,Married,Nova,Standard,2016,11,False
49.0,26,84645.0,42494,126967.0,0.0,0,23,26,11,0.0,3,Female,Bachelor,Married,Star,2018 Promotion,2018,2,True
25.0,16,42476.0,26509,42476.0,648.0,117,9,16,12,0.015255314640864468,7,Female,College,Single,Nova,Standard,2015,12,False
55.0,28,75714.0,37164,113571.0,1417.0,255,27,28,11,0.012476666784066495,1,Male,College,Divorced,Star,2018 Promotion,2018,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Married,Aurora,Standard,2014,4,True
18.0,15,28402.0,23057,28402.0,1038.0,187,3,15,12,0.03654543534133718,12,Female,Bachelor,Married,Nova,Standard,2017,3,False
24.0,11,34426.0,21982,34426.0,353.0,64,13,11,12,0.010253580038922938,-2,Female,Bachelor,Married,Aurora,Standard,2014,8,False
20.0,7,34848.0,15917,34848.0,596.0,107,13,7,12,0.017102355878217453,-6,Female,College,Married,Star,Standard,2016,11,False
19.0,7,28593.0,6527,28593.0,406.0,73,12,7,12,0.014198782961460446,-5,Male,College,Married,Nova,Standard,2013,6,False
15.0,2,22242.0,4663,22242.0,0.0,0,13,2,12,0.0,-11,Female,High School or Below,Single,Nova,Standard,2015,8,False
32.0,19,46903.0,30215,46903.0,1174.0,211,13,19,12,0.025029848200579907,6,Female,Master,Single,Star,Standard,2017,8,False
14.0,7,26461.0,11977,26461.0,509.0,92,7,7,12,0.019235129619832213,0,Male,Bachelor,Married,Star,Standard,2014,10,False
17.0,12,19399.0,11744,19399.0,1125.0,202,5,12,12,0.05798969072164949,7,Male,Bachelor,Married,Star,Standard,2013,9,False
11.0,6,12920.0,7298,12920.0,538.0,97,5,6,12,0.04163764414519,1,Male,Bachelor,Divorced,Star,Standard,2014,8,False
13.0,8,18742.0,10662,18742.0,0.0,0,5,8,12,0.0,3,Male,High School or Below,Married,Aurora,Standard,2017,8,False
18.0,12,17980.0,12355,17980.0,0.0,0,6,12,12,0.0,6,Male,College,Single,Aurora,Standard,2017,3,False
60.0,52,74745.0,57984,112117.0,1202.0,216,17,52,11,0.010720847678338892,35,Male,College,Married,Star,2018 Promotion,2018,4,False
26.0,17,37245.0,26993,37245.0,0.0,0,9,17,12,0.0,8,Male,Bachelor,Married,Aurora,Standard,2016,9,False
15.0,7,21863.0,12825,21863.0,737.0,133,8,7,12,0.03370837907061837,-1,Male,College,Single,Star,Standard,2014,9,False
60.0,24,72834.0,35040,109251.0,468.0,84,40,24,11,0.004283674440742504,-16,Female,Bachelor,Married,Nova,2018 Promotion,2018,2,False
17.0,9,31794.0,14255,31794.0,0.0,0,8,9,12,0.0,1,Female,Bachelor,Married,Star,Standard,2016,2,False
26.0,14,51168.0,29204,51168.0,0.0,0,12,14,12,0.0,2,Male,Bachelor,Married,Aurora,Standard,2014,8,False
19.0,10,27169.0,11873,27169.0,0.0,0,9,10,12,0.0,1,Female,College,Married,Star,Standard,2016,5,False
15.0,10,21219.0,12305,21219.0,1761.0,349,5,10,12,0.0912818096135721,5,Male,Bachelor,Married,Nova,Standard,2014,8,False
14.0,9,14956.0,12386,14956.0,0.0,0,5,9,12,0.0,4,Female,Bachelor,Single,Nova,Standard,2018,5,False
10.0,4,14035.0,6691,14035.0,592.0,107,6,4,12,0.04217725847819892,-2,Female,Bachelor,Married,Aurora,Standard,2017,5,False
22.0,19,28468.0,23221,28468.0,375.0,68,3,19,12,0.013172222417366259,16,Female,Bachelor,Married,Star,Standard,2014,5,False
7.0,0,9764.0,0,9764.0,0.0,0,7,0,12,0.0,-7,Male,Bachelor,Single,Star,Standard,2015,8,True
27.0,12,40240.0,19290,40240.0,608.0,109,15,12,12,0.015108968464998384,-3,Male,Bachelor,Married,Nova,Standard,2012,11,False
3.0,3,3220.0,3220,3220.0,0.0,0,0,3,12,0.0,3,Female,Bachelor,Married,Nova,Standard,2018,9,False
19.0,13,28930.0,23771,28930.0,528.0,95,6,13,12,0.018250319726245204,7,Female,Bachelor,Married,Star,Standard,2013,1,False
22.0,11,28355.0,16309,28355.0,585.0,105,11,11,12,0.020630554380025392,0,Female,Bachelor,Single,Star,Standard,2013,6,False
28.0,20,39264.0,29128,58896.0,849.0,153,8,20,11,0.014414995670407662,12,Female,Bachelor,Single,Star,2018 Promotion,2018,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Master,Married,Star,Standard,2018,11,False
16.0,9,22850.0,16443,22850.0,1275.0,230,7,9,12,0.055796245240908496,2,Female,Doctor,Married,Star,Standard,2016,7,False
42.0,24,63394.0,51684,95091.0,0.0,0,18,24,11,0.0,6,Female,Bachelor,Divorced,Nova,2018 Promotion,2018,3,True
14.0,6,20571.0,10630,20571.0,0.0,0,8,6,12,0.0,-2,Male,Bachelor,Divorced,Aurora,Standard,2017,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2015,3,True
16.0,9,24647.0,17005,24647.0,0.0,0,7,9,12,0.0,2,Male,College,Married,Star,Standard,2012,6,False
17.0,9,24580.0,14392,24580.0,470.0,85,8,9,12,0.019120458891013385,1,Female,Master,Divorced,Star,Standard,2014,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Divorced,Star,Standard,2012,7,False
16.0,5,31647.0,11278,31647.0,1529.0,274,11,5,12,0.04831268958543984,-6,Female,College,Single,Star,Standard,2012,8,False
29.0,16,42772.0,20952,42772.0,1761.0,346,13,16,12,0.04493488883173965,3,Male,Bachelor,Married,Aurora,Standard,2014,8,False
21.0,12,32483.0,19332,32483.0,0.0,0,9,12,12,0.0,3,Female,Bachelor,Divorced,Star,Standard,2016,10,False
22.0,12,30193.0,17038,30193.0,575.0,104,10,12,12,0.019043518579850302,2,Male,Bachelor,Divorced,Nova,Standard,2013,6,False
10.0,3,10394.0,2139,10394.0,517.0,93,7,3,12,0.04973544973544974,-4,Female,Master,Divorced,Nova,Standard,2013,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2015,9,True
23.0,12,26713.0,15521,26713.0,1646.0,296,11,12,12,0.061615632252751365,1,Female,Bachelor,Single,Nova,Standard,2014,3,False
18.0,17,23194.0,21018,23194.0,363.0,65,1,17,12,0.015649924552705325,16,Female,Bachelor,Single,Star,Standard,2015,1,False
16.0,5,30453.0,11010,30453.0,365.0,66,11,5,12,0.011985289288763381,-6,Female,Bachelor,Married,Nova,Standard,2013,10,False
17.0,8,20820.0,8691,20820.0,1437.0,259,9,8,12,0.06901685797992411,-1,Male,High School or Below,Divorced,Star,Standard,2013,10,False
16.0,8,30144.0,15295,30144.0,1488.0,268,8,8,12,0.04936141980427931,0,Male,Bachelor,Divorced,Star,Standard,2016,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2016,4,True
21.0,8,30910.0,17644,30910.0,519.0,93,13,8,12,0.01679013943256446,-5,Male,High School or Below,Married,Star,Standard,2013,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2018,9,False
24.0,17,36237.0,25643,36237.0,1124.0,202,7,17,12,0.03101716430266571,10,Female,Bachelor,Single,Star,Standard,2016,5,False
6.0,6,5526.0,5526,5526.0,0.0,0,0,6,12,0.0,6,Female,Bachelor,Married,Star,Standard,2018,8,False
24.0,15,34204.0,24975,34204.0,1032.0,186,9,15,12,0.030171027627539832,6,Male,College,Married,Aurora,Standard,2014,5,False
26.0,17,47376.0,32880,47376.0,875.0,158,9,17,12,0.01846887730333284,8,Female,Bachelor,Married,Star,Standard,2015,11,False
17.0,10,24535.0,17838,24535.0,410.0,74,7,10,12,0.01671014020215194,3,Female,Bachelor,Married,Nova,Standard,2012,9,False
60.0,28,89625.35999999994,35022,134437.0799999999,880.0,158,35,28,11,0.0062894879785013865,-7,Female,Bachelor,Married,Nova,2018 Promotion,2018,3,False
4.0,4,6688.0,6688,6688.0,0.0,0,0,4,12,0.0,4,Male,Bachelor,Married,Aurora,Standard,2018,11,False
25.0,13,42481.0,24895,42481.0,0.0,0,12,13,12,0.0,1,Female,High School or Below,Married,Star,Standard,2016,9,False
18.0,13,25452.0,16942,25452.0,0.0,0,5,13,12,0.0,8,Female,Bachelor,Single,Star,Standard,2014,7,False
14.0,9,27633.0,19750,27633.0,349.0,63,5,9,12,0.012629369617138307,4,Male,College,Single,Star,Standard,2017,7,False
33.0,24,64110.0,46498,64110.0,701.0,126,9,24,12,0.010934161064403924,15,Male,Bachelor,Divorced,Nova,Standard,2014,12,False
11.0,9,22501.0,18411,22501.0,1324.0,238,2,9,12,0.05883921429206293,7,Female,Bachelor,Single,Star,Standard,2017,8,False
21.0,12,30938.0,20581,30938.0,798.0,144,9,12,12,0.025792688839329003,3,Female,Bachelor,Married,Star,Standard,2017,5,False
17.0,8,20043.0,7391,20043.0,0.0,0,9,8,12,0.0,-1,Female,College,Single,Nova,Standard,2014,12,False
16.0,9,19167.0,10593,19167.0,1027.0,185,7,9,12,0.05357888146911519,2,Female,College,Married,Star,Standard,2014,6,False
17.0,5,18126.0,6072,18126.0,505.0,91,12,5,12,0.02785899486953164,-7,Male,Bachelor,Married,Nova,Standard,2012,5,False
16.0,12,25042.0,17552,25042.0,1067.0,192,4,12,12,0.04260671644770994,8,Female,Bachelor,Divorced,Star,Standard,2016,4,False
31.0,17,47920.0,27421,47920.0,1019.0,183,14,17,12,0.02126416393647879,3,Female,Bachelor,Divorced,Aurora,Standard,2016,4,False
36.0,23,59691.0,36226,59691.0,1357.0,244,13,23,12,0.02273336460497219,10,Female,Bachelor,Married,Star,Standard,2013,8,False
15.0,4,21111.0,3434,21111.0,643.0,116,11,4,12,0.03045661235316408,-7,Male,Bachelor,Single,Nova,Standard,2017,12,False
19.0,11,29925.0,16072,29925.0,492.0,89,8,11,12,0.016440553364966918,3,Male,College,Divorced,Nova,Standard,2013,1,False
22.0,17,39210.0,31845,39210.0,485.0,87,5,17,12,0.012368978092882099,12,Male,Bachelor,Married,Star,Standard,2013,5,False
59.0,38,87848.0,60118,131772.0,441.0,79,21,38,11,0.0033466643394322055,17,Male,Bachelor,Married,Nova,2018 Promotion,2018,4,False
26.0,9,47992.0,21051,47992.0,0.0,0,17,9,12,0.0,-8,Female,Master,Divorced,Star,Standard,2014,1,True
20.0,12,32206.0,20034,32206.0,464.0,84,8,12,12,0.014406805973856615,4,Female,Bachelor,Married,Star,Standard,2015,8,False
31.0,16,35566.0,19091,35566.0,410.0,74,15,16,12,0.011527539573199876,1,Female,Bachelor,Married,Nova,Standard,2015,6,False
20.0,12,32590.0,23658,32590.0,1550.0,279,8,12,12,0.04755914209444325,4,Female,College,Single,Star,Standard,2014,1,False
27.0,13,39717.0,22967,39717.0,1290.0,232,14,13,12,0.032478976786343726,-1,Female,Bachelor,Married,Star,Standard,2016,2,False
18.0,9,31568.0,17096,31568.0,0.0,0,9,9,12,0.0,0,Female,College,Divorced,Aurora,Standard,2012,11,False
10.0,5,13312.0,5545,13312.0,661.0,119,5,5,12,0.049650717343949526,0,Male,College,Divorced,Star,Standard,2016,1,True
17.0,9,21958.0,8193,21958.0,0.0,0,8,9,12,0.0,1,Male,College,Single,Star,Standard,2016,4,False
23.0,7,36574.0,11504,36574.0,0.0,0,16,7,12,0.0,-9,Male,Bachelor,Married,Nova,Standard,2017,10,False
14.0,7,20669.0,10559,20669.0,685.0,123,7,7,12,0.03313981615868408,0,Male,Bachelor,Single,Nova,Standard,2015,9,False
15.0,6,23539.0,8903,23539.0,0.0,0,9,6,12,0.0,-3,Female,High School or Below,Married,Nova,Standard,2017,9,False
13.0,9,14889.0,10469,14889.0,0.0,0,4,9,12,0.0,5,Female,Bachelor,Single,Star,Standard,2015,12,False
13.0,6,24875.0,11672,24875.0,675.0,122,7,6,12,0.027134587554269174,-1,Female,Bachelor,Divorced,Aurora,Standard,2013,3,False
12.0,9,15631.0,12269,15631.0,906.0,163,3,9,12,0.05795803480040942,6,Male,Bachelor,Single,Aurora,Standard,2013,8,False
38.0,26,69940.0,55348,104910.0,0.0,0,12,26,11,0.0,14,Male,College,Single,Star,2018 Promotion,2018,4,True
8.0,4,16924.0,8688,16924.0,571.0,103,4,4,12,0.0337370753323486,0,Male,Bachelor,Single,Nova,Standard,2018,5,False
26.0,12,32635.0,10768,32635.0,0.0,0,14,12,12,0.0,-2,Male,Bachelor,Single,Star,Standard,2016,2,False
26.0,15,38292.0,21369,38292.0,401.0,72,11,15,12,0.01047188781239391,4,Female,High School or Below,Single,Aurora,Standard,2017,10,False
24.0,9,34223.0,14781,34223.0,1003.0,181,15,9,12,0.02930691912108462,-6,Female,Bachelor,Married,Aurora,Standard,2013,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Aurora,Standard,2017,3,True
17.0,10,33324.0,18356,33324.0,1192.0,215,7,10,12,0.03576894223555889,3,Male,College,Single,Star,Standard,2013,12,False
15.0,8,23944.0,15136,23944.0,0.0,0,7,8,12,0.0,1,Male,College,Single,Nova,Standard,2016,9,False
23.0,13,30284.0,20047,30284.0,629.0,113,10,13,12,0.020769357767871883,3,Male,College,Single,Nova,Standard,2013,8,False
19.0,10,35639.0,20805,35639.0,0.0,0,9,10,12,0.0,1,Female,College,Married,Star,Standard,2013,5,False
13.0,13,12701.0,12701,12701.0,0.0,0,0,13,12,0.0,13,Female,Bachelor,Married,Star,Standard,2015,7,False
28.0,18,38818.0,25218,38818.0,0.0,0,10,18,12,0.0,8,Female,College,Single,Star,Standard,2017,1,False
4.0,4,5718.0,5718,5718.0,0.0,0,0,4,12,0.0,4,Male,Bachelor,Single,Star,Standard,2018,8,False
17.0,9,26730.0,19127,26730.0,0.0,0,8,9,12,0.0,1,Female,College,Married,Star,Standard,2013,11,False
7.0,7,12571.0,12571,12571.0,0.0,0,0,7,12,0.0,7,Male,College,Married,Star,Standard,2016,12,False
18.0,6,26663.0,6926,26663.0,0.0,0,12,6,12,0.0,-6,Female,College,Single,Star,Standard,2013,2,False
27.0,15,37675.0,15962,37675.0,500.0,90,12,15,12,0.013271047881940758,3,Female,College,Married,Aurora,Standard,2017,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2016,9,True
16.0,7,19849.0,6321,19849.0,486.0,87,9,7,12,0.024483627204030228,-2,Male,Bachelor,Divorced,Nova,Standard,2012,5,False
18.0,9,26604.0,13881,26604.0,0.0,0,9,9,12,0.0,0,Female,Bachelor,Divorced,Nova,Standard,2018,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Divorced,Star,Standard,2016,7,True
4.0,4,8544.0,8544,8544.0,0.0,0,0,4,12,0.0,4,Female,Bachelor,Married,Nova,Standard,2018,10,False
14.0,7,25570.0,13740,25570.0,529.0,95,7,7,12,0.020687497555824958,0,Male,Bachelor,Single,Star,Standard,2016,11,False
28.0,12,34178.0,20189,34178.0,473.0,85,16,12,12,0.013838906931156558,-4,Male,College,Single,Star,Standard,2016,8,False
29.0,17,44667.0,29388,44667.0,1761.0,374,12,17,12,0.04661054893883765,5,Male,High School or Below,Married,Nova,Standard,2013,8,False
14.0,13,24201.0,22463,24201.0,1126.0,202,1,13,12,0.04652508057185357,12,Female,Bachelor,Married,Aurora,Standard,2015,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Divorced,Star,Standard,2013,8,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2016,7,True
26.0,12,43814.0,21768,43814.0,382.0,69,14,12,12,0.008718475407965309,-2,Male,Bachelor,Divorced,Nova,Standard,2013,11,False
22.0,13,38165.0,24252,38165.0,467.0,84,9,13,12,0.012236021589896767,4,Female,Bachelor,Married,Star,Standard,2014,9,False
18.0,8,23178.0,9958,23178.0,1573.0,282,10,8,12,0.06786315199102635,-2,Male,College,Single,Star,Standard,2012,7,False
5.0,5,10990.0,10990,10990.0,0.0,0,0,5,12,0.0,5,Male,High School or Below,Married,Aurora,Standard,2018,8,False
16.0,12,20094.0,13536,20094.0,566.0,102,4,12,12,0.028166210500124408,8,Male,College,Single,Star,Standard,2012,5,False
28.0,21,44919.0,33054,44919.0,0.0,0,7,21,12,0.0,14,Female,Bachelor,Married,Star,Standard,2017,10,False
18.0,10,27099.0,12794,27099.0,488.0,88,8,10,12,0.01800738007380074,2,Male,College,Married,Star,Standard,2013,11,False
7.0,0,7967.0,0,7967.0,0.0,0,7,0,12,0.0,-7,Female,Bachelor,Married,Nova,Standard,2017,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Aurora,Standard,2018,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2012,10,False
2.0,2,3328.0,3328,3328.0,0.0,0,0,2,12,0.0,2,Male,College,Single,Star,Standard,2018,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Single,Aurora,Standard,2015,8,True
22.0,11,37799.0,16871,37799.0,0.0,0,11,11,12,0.0,0,Female,Bachelor,Single,Star,Standard,2014,5,False
13.0,9,17243.0,12904,17243.0,693.0,125,4,9,12,0.04018789144050104,5,Female,Bachelor,Single,Star,Standard,2013,9,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Divorced,Nova,Standard,2012,11,False
6.0,0,11526.0,0,11526.0,0.0,0,6,0,12,0.0,-6,Male,Bachelor,Single,Nova,Standard,2017,9,True
13.0,8,24464.0,15985,24464.0,0.0,0,5,8,12,0.0,3,Female,Bachelor,Married,Nova,Standard,2012,8,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Nova,Standard,2013,3,True
28.0,15,50359.0,28807,75538.0,615.0,111,13,15,11,0.008141489826447265,2,Female,College,Single,Nova,2018 Promotion,2018,2,False
23.0,13,35325.0,16496,35325.0,995.0,180,10,13,12,0.028166223178395518,3,Female,Master,Single,Star,Standard,2014,12,False
6.0,1,11056.0,839,11056.0,0.0,0,5,1,12,0.0,-4,Female,College,Married,Aurora,Standard,2018,1,False
14.0,10,21861.0,14667,21861.0,476.0,86,4,10,12,0.02177293934681182,6,Female,Bachelor,Married,Star,Standard,2016,1,False
11.0,6,15843.0,7464,15843.0,1002.0,180,5,6,12,0.06324160565513759,1,Female,College,Single,Nova,Standard,2015,12,False
15.0,6,24926.0,9344,24926.0,0.0,0,9,6,12,0.0,-3,Female,Bachelor,Married,Star,Standard,2014,4,False
22.0,12,30998.0,14628,30998.0,1263.0,228,10,12,12,0.04074324978225104,2,Female,College,Single,Nova,Standard,2016,3,False
16.0,10,30690.0,21073,30690.0,531.0,96,6,10,12,0.01730148903587371,4,Male,Bachelor,Married,Star,Standard,2016,7,False
29.0,15,53421.0,27019,53421.0,0.0,0,14,15,12,0.0,1,Female,College,Single,Star,Standard,2012,7,False
36.0,6,47996.0,4524,71994.0,873.0,157,30,6,11,0.012125842072366137,-24,Female,Bachelor,Married,Star,2018 Promotion,2018,3,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2012,11,False
22.0,10,28063.0,12223,28063.0,0.0,0,12,10,12,0.0,-2,Female,Doctor,Married,Aurora,Standard,2012,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Divorced,Star,Standard,2017,2,True
12.0,9,18619.0,11251,18619.0,0.0,0,3,9,12,0.0,6,Female,College,Single,Nova,Standard,2016,7,False
21.0,15,31020.0,20636,31020.0,1589.0,286,6,15,12,0.051223364817381774,9,Female,Doctor,Single,Nova,Standard,2012,10,False
17.0,9,21351.0,15816,21351.0,0.0,0,8,9,12,0.0,1,Male,College,Single,Aurora,Standard,2013,8,False
14.0,8,16287.0,7782,16287.0,0.0,0,6,8,12,0.0,2,Male,College,Single,Aurora,Standard,2017,8,False
13.0,9,19642.0,15911,19642.0,1310.0,236,4,9,12,0.06669042406964314,5,Female,Doctor,Married,Nova,Standard,2013,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Single,Nova,Standard,2014,10,True
18.0,9,36872.0,17403,36872.0,568.0,102,9,9,12,0.015404225313915332,0,Male,Bachelor,Married,Nova,Standard,2017,11,False
17.0,4,22399.0,7136,22399.0,494.0,89,13,4,12,0.02205357142857143,-9,Female,Bachelor,Single,Aurora,Standard,2017,7,False
22.0,16,28038.0,18174,28038.0,788.0,142,6,16,12,0.02810371268590178,10,Male,Bachelor,Married,Nova,Standard,2016,12,False
18.0,13,24734.0,21119,24734.0,0.0,0,5,13,12,0.0,8,Male,College,Single,Aurora,Standard,2013,7,False
30.0,18,41090.0,22318,41090.0,0.0,0,12,18,12,0.0,6,Female,Bachelor,Married,Aurora,Standard,2017,6,False
27.0,12,35002.0,11578,35002.0,0.0,0,15,12,12,0.0,-3,Male,Bachelor,Married,Star,Standard,2016,12,False
27.0,15,37506.0,22601,37506.0,308.0,55,12,15,12,0.008211800463913402,3,Female,Bachelor,Married,Aurora,Standard,2013,6,False
30.0,17,37554.0,17344,37554.0,0.0,0,13,17,12,0.0,4,Male,Bachelor,Single,Star,Standard,2015,11,False
15.0,10,22727.0,10490,22727.0,0.0,0,5,10,12,0.0,5,Male,Bachelor,Married,Nova,Standard,2016,10,False
9.0,3,13374.0,4050,13374.0,954.0,172,6,3,12,0.07132710280373832,-3,Female,Bachelor,Married,Nova,Standard,2017,11,False
26.0,14,27263.0,12474,27263.0,1039.0,187,12,14,12,0.038108861502347414,2,Female,High School or Below,Married,Nova,Standard,2015,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2012,9,False
12.0,8,16693.0,11994,16693.0,854.0,154,4,8,12,0.05115610398945729,4,Female,College,Single,Nova,Standard,2017,12,False
16.0,7,19512.0,6386,19512.0,0.0,0,9,7,12,0.0,-2,Female,Bachelor,Married,Nova,Standard,2017,8,False
6.0,6,11973.0,11973,11973.0,0.0,0,0,6,12,0.0,6,Male,Bachelor,Divorced,Star,Standard,2018,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Doctor,Married,Nova,Standard,2014,12,True
20.0,7,31086.0,10360,31086.0,0.0,0,13,7,12,0.0,-6,Female,Bachelor,Married,Aurora,Standard,2013,3,False
